coc_id,coc_name,year,median_contract_rent,first_quartile_contract_rent,pit_total,pit_sheltered,pit_unsheltered,acs5_vintage_used,tract_vintage_used
FL-509,"Fort Pierce/St. Lucie, Indian River, Martin Counties CoC",2024,1409.86,971.41,701,147,554,2024,2020
FL-510,"Jacksonville-Duval, Clay Counties CoC",2010,745.28,565.21,3241,2069,1172,2010,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2011,767.28,580.66,3025,1593,1432,2011,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2012,775.1,583.36,2861,1542,1319,2012,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2013,780.5,587.3,2768,1671,1097,2013,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2014,790.99,594.41,2049,1756,293,2014,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2015,801.4,604.48,1853,1427,426,2015,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2016,818.8,618.06,1959,1518,441,2016,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2017,847.72,637.71,1869,1437,432,2017,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2018,885.92,664.96,1794,1365,429,2018,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2019,924.31,698.85,1654,1146,508,2019,2010
FL-510,"Jacksonville-Duval, Clay Counties CoC",2020,959.34,722.43,1366,915,451,2020,2020
FL-510,"Jacksonville-Duval, Clay Counties CoC",2021,1023.42,763.66,1222,992,230,2021,2020
FL-510,"Jacksonville-Duval, Clay Counties CoC",2022,1138.05,848.56,1279,1049,230,2022,2020
FL-510,"Jacksonville-Duval, Clay Counties CoC",2023,1225.66,902.63,1247,851,396,2023,2020
FL-510,"Jacksonville-Duval, Clay Counties CoC",2024,1310.77,963.86,1339,779,560,2024,2020
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2010,656.3,477.17,1160,542,618,2010,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2011,684.03,507.88,733,455,278,2011,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2012,700.93,522.22,792,526,266,2012,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2013,711.6,527.4,945,563,382,2013,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2014,727.05,535.99,843,611,232,2014,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2015,733.24,546.66,1014,538,476,2015,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2016,738.77,542.72,798,616,182,2016,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2017,758.95,560.57,758,501,257,2017,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2018,782.12,578.93,632,487,145,2018,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2019,799.43,588.16,518,341,177,2019,2010
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2020,838.73,613.76,746,372,374,2020,2020
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2021,900.86,647.69,731,148,583,2021,2020
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2022,1004.12,708.96,727,360,367,2022,2020
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2023,1073.06,752.09,1180,438,742,2023,2020
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2024,1163.72,809.18,1123,579,544,2024,2020
FL-512,St. Johns County CoC,2010,916.8,676.3,1252,201,1051,2010,2010
FL-512,St. Johns County CoC,2011,936.06,717.65,1391,190,1201,2011,2010
FL-512,St. Johns County CoC,2012,956.21,712.1,1385,184,1201,2012,2010
FL-512,St. Johns County CoC,2013,974.13,725.06,1437,233,1204,2013,2010
FL-512,St. Johns County CoC,2014,1002.16,750.82,1401,197,1204,2014,2010
FL-512,St. Johns County CoC,2015,1029.09,774.36,1161,198,963,2015,2010
FL-512,St. Johns County CoC,2016,1055.55,789.75,1064,255,809,2016,2010
FL-512,St. Johns County CoC,2017,1104.43,812.77,445,179,266,2017,2010
FL-512,St. Johns County CoC,2018,1149.78,838.96,342,178,164,2018,2010
FL-512,St. Johns County CoC,2019,1195.14,870.04,356,156,200,2019,2010
FL-512,St. Johns County CoC,2020,1233.92,885.55,367,162,205,2020,2020
FL-512,St. Johns County CoC,2021,1372.44,950.02,420,129,291,2021,2020
FL-512,St. Johns County CoC,2022,1507.23,1040.57,349,107,242,2022,2020
FL-512,St. Johns County CoC,2023,1705.84,1181.55,435,152,283,2023,2020
FL-512,St. Johns County CoC,2024,1869.63,1283.37,442,175,267,2024,2020
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2010,769.97,606.74,1221,1002,219,2010,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2011,777.22,612.3,1907,690,1217,2011,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2012,773.04,608.27,2062,743,1319,2012,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2013,771.14,602.7,1567,707,860,2013,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2014,779.26,612.68,1477,617,860,2014,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2015,788.09,619.58,1072,684,388,2015,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2016,809.81,634.64,827,644,183,2016,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2017,845.43,658.15,845,592,253,2017,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2018,898.05,692.7,734,481,253,2018,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2019,948.05,719.84,815,418,397,2019,2010
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2020,987.6,745.74,940,366,574,2020,2020
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2021,1082.19,796.79,432,432,0,2021,2020
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2022,1204.05,895.42,916,473,443,2022,2020
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2023,1311.21,967.6,1052,387,665,2023,2020
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2024,1383.86,1004.79,1116,337,779,2024,2020
FL-514,Ocala/Marion County CoC,2010,646.15,483.16,576,382,194,2010,2010
FL-514,Ocala/Marion County CoC,2011,638.79,493.83,1032,432,600,2011,2010
FL-514,Ocala/Marion County CoC,2012,642.69,502.07,911,311,600,2012,2010
FL-514,Ocala/Marion County CoC,2013,624.86,493.32,530,325,205,2013,2010
FL-514,Ocala/Marion County CoC,2014,629.57,493.33,918,274,644,2014,2010
FL-514,Ocala/Marion County CoC,2015,635.8,499.0,787,259,528,2015,2010
FL-514,Ocala/Marion County CoC,2016,654.06,507.66,823,295,528,2016,2010
FL-514,Ocala/Marion County CoC,2017,665.67,512.62,725,290,435,2017,2010
FL-514,Ocala/Marion County CoC,2018,685.55,527.46,572,301,271,2018,2010
FL-514,Ocala/Marion County CoC,2019,715.49,539.06,475,296,179,2019,2010
FL-514,Ocala/Marion County CoC,2020,741.4,551.11,523,373,150,2020,2020
FL-514,Ocala/Marion County CoC,2021,804.87,590.84,512,302,210,2021,2020
FL-514,Ocala/Marion County CoC,2022,897.04,642.98,455,267,188,2022,2020
FL-514,Ocala/Marion County CoC,2023,996.52,703.24,454,234,220,2023,2020
FL-514,Ocala/Marion County CoC,2024,1086.92,758.53,378,179,199,2024,2020
FL-515,"Panama City/Bay, Jackson Counties CoC",2010,631.96,408.11,326,224,102,2010,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2011,645.49,425.48,411,296,115,2011,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2012,653.46,448.87,322,235,87,2012,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2013,657.93,459.6,301,201,100,2013,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2014,672.97,474.0,268,196,72,2014,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2015,670.19,464.74,317,183,134,2015,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2016,694.97,482.22,310,174,136,2016,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2017,717.91,496.1,336,143,193,2017,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2018,742.62,502.71,381,109,272,2018,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2019,768.07,501.68,488,133,355,2019,2010
FL-515,"Panama City/Bay, Jackson Counties CoC",2020,795.68,519.73,385,136,249,2020,2020
FL-515,"Panama City/Bay, Jackson Counties CoC",2021,864.22,555.44,101,101,0,2021,2020
FL-515,"Panama City/Bay, Jackson Counties CoC",2022,951.5,590.28,378,44,334,2022,2020
FL-515,"Panama City/Bay, Jackson Counties CoC",2023,1020.28,665.15,517,123,394,2023,2020
FL-515,"Panama City/Bay, Jackson Counties CoC",2024,1096.77,700.97,499,126,373,2024,2020
FL-517,"Hendry, Hardee, Highlands Counties CoC",2010,577.42,428.42,4220,101,4119,2010,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2011,580.9,440.4,1319,114,1205,2011,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2012,573.69,433.59,1319,114,1205,2012,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2013,558.28,424.07,3847,136,3711,2013,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2014,568.34,425.51,1346,234,1112,2014,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2015,552.68,419.48,1218,278,940,2015,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2016,559.28,417.3,1071,313,758,2016,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2017,573.87,426.44,609,91,518,2017,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2018,593.72,443.05,453,69,384,2018,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2019,618.28,464.66,398,48,350,2019,2010
FL-517,"Hendry, Hardee, Highlands Counties CoC",2020,627.19,489.67,403,48,355,2020,2020
FL-517,"Hendry, Hardee, Highlands Counties CoC",2021,670.65,500.2,27,27,0,2021,2020
FL-517,"Hendry, Hardee, Highlands Counties CoC",2022,743.02,555.56,650,41,609,2022,2020
FL-517,"Hendry, Hardee, Highlands Counties CoC",2023,793.45,593.3,1016,120,896,2023,2020
FL-517,"Hendry, Hardee, Highlands Counties CoC",2024,827.77,597.16,641,0,641,2024,2020
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2010,479.9,335.04,1114,165,949,2010,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2011,514.9,346.78,1179,83,1096,2011,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2012,511.72,342.73,1180,84,1096,2012,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2013,526.07,361.02,1278,81,1197,2013,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2014,525.46,375.92,1070,83,987,2014,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2015,536.31,401.83,1115,66,1049,2015,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2016,549.07,410.31,1145,96,1049,2016,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2017,562.62,435.63,502,99,403,2017,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2018,577.7,442.56,493,90,403,2018,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2019,586.98,457.37,538,113,425,2019,2010
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2020,621.08,469.07,578,84,494,2020,2020
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2021,650.85,465.38,69,69,0,2021,2020
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2022,691.44,498.25,488,81,407,2022,2020
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2023,715.75,507.43,494,96,398,2023,2020
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2024,770.17,531.91,527,72,455,2024,2020
FL-519,Pasco County CoC,2010,739.88,545.31,4527,1674,2853,2010,2010
FL-519,Pasco County CoC,2011,768.27,569.12,4502,343,4159,2011,2010
FL-519,Pasco County CoC,2012,783.02,578.68,4351,192,4159,2012,2010
FL-519,Pasco County CoC,2013,780.44,572.67,3305,105,3200,2013,2010
FL-519,Pasco County CoC,2014,785.55,588.24,3356,156,3200,2014,2010
FL-519,Pasco County CoC,2015,790.87,597.74,1019,159,860,2015,2010
FL-519,Pasco County CoC,2016,808.12,605.28,1055,195,860,2016,2010
FL-519,Pasco County CoC,2017,844.09,619.76,2593,178,2415,2017,2010
FL-519,Pasco County CoC,2018,881.69,642.24,2668,253,2415,2018,2010
FL-519,Pasco County CoC,2019,917.72,659.38,894,206,688,2019,2010
FL-519,Pasco County CoC,2020,965.48,698.72,898,210,688,2020,2020
FL-519,Pasco County CoC,2021,1035.83,747.17,857,334,523,2021,2020
FL-519,Pasco County CoC,2022,1155.41,843.84,589,252,337,2022,2020
FL-519,Pasco County CoC,2023,1250.64,891.42,680,259,421,2023,2020
FL-519,Pasco County CoC,2024,1365.94,959.03,731,304,427,2024,2020
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2010,709.14,512.91,1385,295,1090,2010,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2011,737.32,536.25,1715,330,1385,2011,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2012,751.3,546.77,1788,403,1385,2012,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2013,751.42,548.56,709,303,406,2013,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2014,754.97,547.55,511,310,201,2014,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2015,753.13,556.52,731,267,464,2015,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2016,772.92,561.11,595,303,292,2016,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2017,790.82,572.0,635,282,353,2017,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2018,834.97,600.79,711,449,262,2018,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2019,873.22,617.68,677,346,331,2019,2010
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2020,916.37,620.65,703,279,424,2020,2020
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2021,984.42,662.54,638,313,325,2021,2020
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2022,1105.91,732.49,745,420,325,2022,2020
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2023,1195.29,780.76,649,323,326,2023,2020
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2024,1293.69,838.38,786,341,445,2024,2020
FL-600,Miami-Dade County CoC,2010,905.98,648.75,3879,3120,759,2010,2010
FL-600,Miami-Dade County CoC,2011,946.86,682.81,3817,3028,789,2011,2010
FL-600,Miami-Dade County CoC,2012,964.28,694.02,3976,3108,868,2012,2010
FL-600,Miami-Dade County CoC,2013,984.79,716.12,3802,2963,839,2013,2010
FL-600,Miami-Dade County CoC,2014,1002.78,729.36,4156,3316,840,2014,2010
FL-600,Miami-Dade County CoC,2015,1024.48,739.16,4152,3145,1007,2015,2010
FL-600,Miami-Dade County CoC,2016,1055.32,762.15,4235,3253,982,2016,2010
FL-600,Miami-Dade County CoC,2017,1100.99,796.49,3721,2710,1011,2017,2010
FL-600,Miami-Dade County CoC,2018,1164.09,825.35,3516,2486,1030,2018,2010
FL-600,Miami-Dade County CoC,2019,1226.49,873.54,3472,2464,1008,2019,2010
FL-600,Miami-Dade County CoC,2020,1289.71,915.72,3560,2540,1020,2020,2020
FL-600,Miami-Dade County CoC,2021,1371.02,986.93,3224,2332,892,2021,2020
FL-600,Miami-Dade County CoC,2022,1512.69,1082.59,3276,2306,970,2022,2020
FL-600,Miami-Dade County CoC,2023,1619.29,1164.64,3657,2599,1058,2023,2020
FL-600,Miami-Dade County CoC,2024,1717.95,1234.85,3800,2767,1033,2024,2020
FL-601,Ft Lauderdale/Broward County CoC,2010,1021.54,786.17,3225,2425,800,2010,2010
FL-601,Ft Lauderdale/Broward County CoC,2011,1046.92,806.67,3801,2533,1268,2011,2010
FL-601,Ft Lauderdale/Broward County CoC,2012,1055.88,811.8,3183,1915,1268,2012,2010
FL-601,Ft Lauderdale/Broward County CoC,2013,1067.08,817.56,2810,1981,829,2013,2010
FL-601,Ft Lauderdale/Broward County CoC,2014,1079.89,820.41,2766,1887,879,2014,2010
FL-601,Ft Lauderdale/Broward County CoC,2015,1104.19,830.87,2615,1796,819,2015,2010
FL-601,Ft Lauderdale/Broward County CoC,2016,1139.67,854.45,2302,1520,782,2016,2010
FL-601,Ft Lauderdale/Broward County CoC,2017,1186.4,886.46,2450,1493,957,2017,2010
FL-601,Ft Lauderdale/Broward County CoC,2018,1249.41,934.49,2318,1449,869,2018,2010
FL-601,Ft Lauderdale/Broward County CoC,2019,1301.59,974.45,2803,1453,1350,2019,2010
FL-601,Ft Lauderdale/Broward County CoC,2020,1343.95,1015.28,2211,1227,984,2020,2020
FL-601,Ft Lauderdale/Broward County CoC,2021,1415.0,1077.5,2561,794,1767,2021,2020
FL-601,Ft Lauderdale/Broward County CoC,2022,1555.01,1182.23,2054,826,1228,2022,2020
FL-601,Ft Lauderdale/Broward County CoC,2023,1678.22,1275.84,2487,863,1624,2023,2020
FL-601,Ft Lauderdale/Broward County CoC,2024,1794.09,1337.57,2469,845,1624,2024,2020
FL-602,Charlotte County CoC,2010,757.05,630.51,376,202,174,2010,2010
FL-602,Charlotte County CoC,2011,760.26,612.82,828,192,636,2011,2010
FL-602,Charlotte County CoC,2012,734.9,605.41,756,211,545,2012,2010
FL-602,Charlotte County CoC,2013,746.95,603.08,573,186,387,2013,2010
FL-602,Charlotte County CoC,2014,760.13,609.94,511,203,308,2014,2010
FL-602,Charlotte County CoC,2015,761.61,609.3,562,162,400,2015,2010
FL-602,Charlotte County CoC,2016,781.65,623.18,388,134,254,2016,2010
FL-602,Charlotte County CoC,2017,825.53,642.2,222,89,133,2017,2010
FL-602,Charlotte County CoC,2018,871.97,678.08,164,78,86,2018,2010
FL-602,Charlotte County CoC,2019,916.64,723.3,156,89,67,2019,2010
FL-602,Charlotte County CoC,2020,941.73,722.21,169,93,76,2020,2020
FL-602,Charlotte County CoC,2021,992.39,754.04,154,93,61,2021,2020
FL-602,Charlotte County CoC,2022,1080.86,816.23,148,108,40,2022,2020
FL-602,Charlotte County CoC,2023,1163.21,856.5,427,193,234,2023,2020
FL-602,Charlotte County CoC,2024,1296.92,937.55,343,134,209,2024,2020
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2010,819.18,639.63,944,461,483,2010,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2011,813.58,633.06,969,513,456,2011,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2012,789.16,619.16,781,410,371,2012,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2013,793.64,622.31,848,452,396,2013,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2014,792.22,626.08,871,427,444,2014,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2015,806.38,630.28,614,300,314,2015,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2016,837.1,646.44,439,256,183,2016,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2017,887.48,681.25,431,244,187,2017,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2018,957.55,721.35,728,524,204,2018,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2019,1028.36,773.4,372,210,162,2019,2010
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2020,1096.78,823.7,444,233,211,2020,2020
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2021,1173.45,884.08,394,177,217,2021,2020
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2022,1312.09,994.84,560,159,401,2022,2020
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2023,1424.33,1078.13,862,264,598,2023,2020
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2024,1538.56,1163.97,941,197,744,2024,2020
FL-604,Monroe County CoC,2010,1151.39,803.13,1040,324,716,2010,2010
FL-604,Monroe County CoC,2011,1142.95,799.64,904,346,558,2011,2010
FL-604,Monroe County CoC,2012,1233.97,866.01,922,364,558,2012,2010
FL-604,Monroe County CoC,2013,1262.02,876.67,652,347,305,2013,2010
FL-604,Monroe County CoC,2014,1315.12,905.06,678,383,295,2014,2010
FL-604,Monroe County CoC,2015,1295.81,919.0,615,301,314,2015,2010
FL-604,Monroe County CoC,2016,1353.57,973.41,575,305,270,2016,2010
FL-604,Monroe County CoC,2017,1402.43,1005.26,631,339,292,2017,2010
FL-604,Monroe County CoC,2018,1515.84,1085.53,973,761,212,2018,2010
FL-604,Monroe County CoC,2019,1546.61,1104.67,501,292,209,2019,2010
FL-604,Monroe County CoC,2020,1615.91,1135.78,421,243,178,2020,2020
FL-604,Monroe County CoC,2021,1646.68,1150.23,242,242,0,2021,2020
FL-604,Monroe County CoC,2022,1655.05,1178.07,526,322,204,2022,2020
FL-604,Monroe County CoC,2023,1728.41,1223.44,493,283,210,2023,2020
FL-604,Monroe County CoC,2024,1832.19,1287.06,450,267,183,2024,2020
FL-605,West Palm Beach/Palm Beach County CoC,2010,1014.72,756.69,2147,740,1407,2010,2010
FL-605,West Palm Beach/Palm Beach County CoC,2011,1034.88,765.98,2148,751,1397,2011,2010
FL-605,West Palm Beach/Palm Beach County CoC,2012,1045.19,770.87,2116,719,1397,2012,2010
FL-605,West Palm Beach/Palm Beach County CoC,2013,1047.6,771.19,1559,612,947,2013,2010
FL-605,West Palm Beach/Palm Beach County CoC,2014,1056.74,779.1,1596,649,947,2014,2010
FL-605,West Palm Beach/Palm Beach County CoC,2015,1084.23,787.35,1421,596,825,2015,2010
FL-605,West Palm Beach/Palm Beach County CoC,2016,1115.15,811.95,1332,507,825,2016,2010
FL-605,West Palm Beach/Palm Beach County CoC,2017,1163.92,839.6,1607,526,1081,2017,2010
FL-605,West Palm Beach/Palm Beach County CoC,2018,1220.55,880.11,1309,458,851,2018,2010
FL-605,West Palm Beach/Palm Beach County CoC,2019,1290.15,930.02,1397,457,940,2019,2010
FL-605,West Palm Beach/Palm Beach County CoC,2020,1351.39,971.1,1510,480,1030,2020,2020
FL-605,West Palm Beach/Palm Beach County CoC,2021,1414.29,1031.99,458,458,0,2021,2020
FL-605,West Palm Beach/Palm Beach County CoC,2022,1578.45,1137.53,1404,526,878,2022,2020
FL-605,West Palm Beach/Palm Beach County CoC,2023,1701.09,1233.01,1855,686,1169,2023,2020
FL-605,West Palm Beach/Palm Beach County CoC,2024,1821.36,1298.62,2126,546,1580,2024,2020
FL-606,Naples/Collier County CoC,2010,933.44,728.34,401,324,77,2010,2010
FL-606,Naples/Collier County CoC,2011,920.2,718.28,390,285,105,2011,2010
FL-606,Naples/Collier County CoC,2012,916.8,710.19,455,350,105,2012,2010
FL-606,Naples/Collier County CoC,2013,901.39,713.75,396,342,54,2013,2010
FL-606,Naples/Collier County CoC,2014,929.92,721.44,361,326,35,2014,2010
FL-606,Naples/Collier County CoC,2015,951.97,736.04,389,345,44,2015,2010
FL-606,Naples/Collier County CoC,2016,1037.07,777.85,545,328,217,2016,2010
FL-606,Naples/Collier County CoC,2017,1077.06,814.9,621,434,187,2017,2010
