coc_id,coc_name,year,median_contract_rent_2019_dollars,first_quartile_contract_rent_2019_dollars,pit_total,pit_sheltered,pit_unsheltered,acs5_vintage_used,tract_vintage_used,cpi_u_adjustment_factor
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2010,769.47,559.45,1160,542,618,2010,2010,1.17243736
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2011,777.44,577.24,733,455,278,2011,2010,1.13656147
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2012,780.5,581.5,792,526,266,2012,2010,1.11351777
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2013,780.94,578.79,945,563,382,2013,2010,1.09744288
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2014,785.16,578.83,843,611,232,2014,2010,1.07992447
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2015,790.91,589.65,1014,538,476,2015,2010,1.07864415
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2016,786.94,578.11,798,616,182,2016,2010,1.06520643
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2017,791.58,584.67,758,501,257,2017,2010,1.04298711
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2018,796.29,589.42,632,487,145,2018,2010,1.01811977
FL-511,"Pensacola/Escambia, Santa Rosa Counties CoC",2019,799.43,588.16,518,341,177,2019,2010,1.0
FL-512,St. Johns County CoC,2010,1074.89,792.92,1252,201,1051,2010,2010,1.17243736
FL-512,St. Johns County CoC,2011,1063.89,815.65,1391,190,1201,2011,2010,1.13656147
FL-512,St. Johns County CoC,2012,1064.76,792.94,1385,184,1201,2012,2010,1.11351777
FL-512,St. Johns County CoC,2013,1069.05,795.71,1437,233,1204,2013,2010,1.09744288
FL-512,St. Johns County CoC,2014,1082.26,810.83,1401,197,1204,2014,2010,1.07992447
FL-512,St. Johns County CoC,2015,1110.02,835.26,1161,198,963,2015,2010,1.07864415
FL-512,St. Johns County CoC,2016,1124.38,841.25,1064,255,809,2016,2010,1.06520643
FL-512,St. Johns County CoC,2017,1151.91,847.71,445,179,266,2017,2010,1.04298711
FL-512,St. Johns County CoC,2018,1170.61,854.16,342,178,164,2018,2010,1.01811977
FL-512,St. Johns County CoC,2019,1195.14,870.04,356,156,200,2019,2010,1.0
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2010,902.74,711.36,1221,1002,219,2010,2010,1.17243736
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2011,883.36,695.92,1907,690,1217,2011,2010,1.13656147
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2012,860.79,677.32,2062,743,1319,2012,2010,1.11351777
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2013,846.28,661.43,1567,707,860,2013,2010,1.09744288
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2014,841.54,661.65,1477,617,860,2014,2010,1.07992447
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2015,850.07,668.31,1072,684,388,2015,2010,1.07864415
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2016,862.61,676.02,827,644,183,2016,2010,1.06520643
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2017,881.77,686.44,845,592,253,2017,2010,1.04298711
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2018,914.32,705.25,734,481,253,2018,2010,1.01811977
FL-513,"Palm Bay, Melbourne/Brevard County CoC",2019,948.05,719.84,815,418,397,2019,2010,1.0
FL-514,Ocala/Marion County CoC,2010,757.57,566.47,576,382,194,2010,2010,1.17243736
FL-514,Ocala/Marion County CoC,2011,726.02,561.27,1032,432,600,2011,2010,1.13656147
FL-514,Ocala/Marion County CoC,2012,715.65,559.06,911,311,600,2012,2010,1.11351777
FL-514,Ocala/Marion County CoC,2013,685.75,541.39,530,325,205,2013,2010,1.09744288
FL-514,Ocala/Marion County CoC,2014,679.89,532.76,918,274,644,2014,2010,1.07992447
FL-514,Ocala/Marion County CoC,2015,685.8,538.24,787,259,528,2015,2010,1.07864415
FL-514,Ocala/Marion County CoC,2016,696.71,540.76,823,295,528,2016,2010,1.06520643
FL-514,Ocala/Marion County CoC,2017,694.29,534.66,725,290,435,2017,2010,1.04298711
FL-514,Ocala/Marion County CoC,2018,697.97,537.02,572,301,271,2018,2010,1.01811977
FL-514,Ocala/Marion County CoC,2019,715.49,539.06,475,296,179,2019,2010,1.0
FL-515,"Panama City/Bay, Jackson Counties CoC",2010,740.93,478.48,326,224,102,2010,2010,1.17243736
FL-515,"Panama City/Bay, Jackson Counties CoC",2011,733.64,483.58,411,296,115,2011,2010,1.13656147
FL-515,"Panama City/Bay, Jackson Counties CoC",2012,727.64,499.82,322,235,87,2012,2010,1.11351777
FL-515,"Panama City/Bay, Jackson Counties CoC",2013,722.04,504.38,301,201,100,2013,2010,1.09744288
FL-515,"Panama City/Bay, Jackson Counties CoC",2014,726.76,511.88,268,196,72,2014,2010,1.07992447
FL-515,"Panama City/Bay, Jackson Counties CoC",2015,722.9,501.29,317,183,134,2015,2010,1.07864415
FL-515,"Panama City/Bay, Jackson Counties CoC",2016,740.29,513.66,310,174,136,2016,2010,1.06520643
FL-515,"Panama City/Bay, Jackson Counties CoC",2017,748.77,517.43,336,143,193,2017,2010,1.04298711
FL-515,"Panama City/Bay, Jackson Counties CoC",2018,756.08,511.82,381,109,272,2018,2010,1.01811977
FL-515,"Panama City/Bay, Jackson Counties CoC",2019,768.07,501.68,488,133,355,2019,2010,1.0
FL-517,"Hendry, Hardee, Highlands Counties CoC",2010,676.99,502.3,4220,101,4119,2010,2010,1.17243736
FL-517,"Hendry, Hardee, Highlands Counties CoC",2011,660.23,500.54,1319,114,1205,2011,2010,1.13656147
FL-517,"Hendry, Hardee, Highlands Counties CoC",2012,638.81,482.81,1319,114,1205,2012,2010,1.11351777
FL-517,"Hendry, Hardee, Highlands Counties CoC",2013,612.68,465.39,3847,136,3711,2013,2010,1.09744288
FL-517,"Hendry, Hardee, Highlands Counties CoC",2014,613.76,459.52,1346,234,1112,2014,2010,1.07992447
FL-517,"Hendry, Hardee, Highlands Counties CoC",2015,596.15,452.47,1218,278,940,2015,2010,1.07864415
FL-517,"Hendry, Hardee, Highlands Counties CoC",2016,595.75,444.51,1071,313,758,2016,2010,1.06520643
FL-517,"Hendry, Hardee, Highlands Counties CoC",2017,598.54,444.77,609,91,518,2017,2010,1.04298711
FL-517,"Hendry, Hardee, Highlands Counties CoC",2018,604.48,451.08,453,69,384,2018,2010,1.01811977
FL-517,"Hendry, Hardee, Highlands Counties CoC",2019,618.28,464.66,398,48,350,2019,2010,1.0
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2010,562.65,392.81,1114,165,949,2010,2010,1.17243736
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2011,585.22,394.14,1179,83,1096,2011,2010,1.13656147
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2012,569.81,381.64,1180,84,1096,2012,2010,1.11351777
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2013,577.33,396.2,1278,81,1197,2013,2010,1.09744288
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2014,567.46,405.97,1070,83,987,2014,2010,1.07992447
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2015,578.49,433.43,1115,66,1049,2015,2010,1.07864415
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2016,584.87,437.06,1145,96,1049,2016,2010,1.06520643
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2017,586.81,454.36,502,99,403,2017,2010,1.04298711
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2018,588.17,450.58,493,90,403,2018,2010,1.01811977
FL-518,"Columbia, Hamilton, Lafayette, Suwannee Counties CoC",2019,586.98,457.37,538,113,425,2019,2010,1.0
FL-519,Pasco County CoC,2010,867.46,639.34,4527,1674,2853,2010,2010,1.17243736
FL-519,Pasco County CoC,2011,873.19,646.84,4502,343,4159,2011,2010,1.13656147
FL-519,Pasco County CoC,2012,871.91,644.37,4351,192,4159,2012,2010,1.11351777
FL-519,Pasco County CoC,2013,856.49,628.47,3305,105,3200,2013,2010,1.09744288
FL-519,Pasco County CoC,2014,848.33,635.25,3356,156,3200,2014,2010,1.07992447
FL-519,Pasco County CoC,2015,853.07,644.75,1019,159,860,2015,2010,1.07864415
FL-519,Pasco County CoC,2016,860.81,644.75,1055,195,860,2016,2010,1.06520643
FL-519,Pasco County CoC,2017,880.37,646.4,2593,178,2415,2017,2010,1.04298711
FL-519,Pasco County CoC,2018,897.67,653.88,2668,253,2415,2018,2010,1.01811977
FL-519,Pasco County CoC,2019,917.72,659.38,894,206,688,2019,2010,1.0
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2010,831.42,601.35,1385,295,1090,2010,2010,1.17243736
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2011,838.01,609.48,1715,330,1385,2011,2010,1.13656147
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2012,836.59,608.84,1788,403,1385,2012,2010,1.11351777
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2013,824.64,602.01,709,303,406,2013,2010,1.09744288
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2014,815.31,591.31,511,310,201,2014,2010,1.07992447
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2015,812.36,600.29,731,267,464,2015,2010,1.07864415
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2016,823.32,597.7,595,303,292,2016,2010,1.06520643
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2017,824.82,596.59,635,282,353,2017,2010,1.04298711
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2018,850.1,611.68,711,449,262,2018,2010,1.01811977
FL-520,"Citrus, Hernando, Lake, Sumter Counties CoC",2019,873.22,617.68,677,346,331,2019,2010,1.0
FL-600,Miami-Dade County CoC,2010,1062.2,760.62,3879,3120,759,2010,2010,1.17243736
FL-600,Miami-Dade County CoC,2011,1076.16,776.06,3817,3028,789,2011,2010,1.13656147
FL-600,Miami-Dade County CoC,2012,1073.74,772.8,3976,3108,868,2012,2010,1.11351777
FL-600,Miami-Dade County CoC,2013,1080.75,785.9,3802,2963,839,2013,2010,1.09744288
FL-600,Miami-Dade County CoC,2014,1082.93,787.65,4156,3316,840,2014,2010,1.07992447
FL-600,Miami-Dade County CoC,2015,1105.05,797.29,4152,3145,1007,2015,2010,1.07864415
FL-600,Miami-Dade County CoC,2016,1124.13,811.85,4235,3253,982,2016,2010,1.06520643
FL-600,Miami-Dade County CoC,2017,1148.32,830.73,3721,2710,1011,2017,2010,1.04298711
FL-600,Miami-Dade County CoC,2018,1185.18,840.31,3516,2486,1030,2018,2010,1.01811977
FL-600,Miami-Dade County CoC,2019,1226.49,873.54,3472,2464,1008,2019,2010,1.0
FL-601,Ft Lauderdale/Broward County CoC,2010,1197.69,921.74,3225,2425,800,2010,2010,1.17243736
FL-601,Ft Lauderdale/Broward County CoC,2011,1189.89,916.83,3801,2533,1268,2011,2010,1.13656147
FL-601,Ft Lauderdale/Broward County CoC,2012,1175.74,903.95,3183,1915,1268,2012,2010,1.11351777
FL-601,Ft Lauderdale/Broward County CoC,2013,1171.06,897.23,2810,1981,829,2013,2010,1.09744288
FL-601,Ft Lauderdale/Broward County CoC,2014,1166.2,885.98,2766,1887,879,2014,2010,1.07992447
FL-601,Ft Lauderdale/Broward County CoC,2015,1191.03,896.21,2615,1796,819,2015,2010,1.07864415
FL-601,Ft Lauderdale/Broward County CoC,2016,1213.98,910.17,2302,1520,782,2016,2010,1.06520643
FL-601,Ft Lauderdale/Broward County CoC,2017,1237.4,924.57,2450,1493,957,2017,2010,1.04298711
FL-601,Ft Lauderdale/Broward County CoC,2018,1272.05,951.42,2318,1449,869,2018,2010,1.01811977
FL-601,Ft Lauderdale/Broward County CoC,2019,1301.59,974.45,2803,1453,1350,2019,2010,1.0
FL-602,Charlotte County CoC,2010,887.59,739.23,376,202,174,2010,2010,1.17243736
FL-602,Charlotte County CoC,2011,864.08,696.51,828,192,636,2011,2010,1.13656147
FL-602,Charlotte County CoC,2012,818.32,674.13,756,211,545,2012,2010,1.11351777
FL-602,Charlotte County CoC,2013,819.73,661.85,573,186,387,2013,2010,1.09744288
FL-602,Charlotte County CoC,2014,820.88,658.69,511,203,308,2014,2010,1.07992447
FL-602,Charlotte County CoC,2015,821.51,657.22,562,162,400,2015,2010,1.07864415
FL-602,Charlotte County CoC,2016,832.62,663.82,388,134,254,2016,2010,1.06520643
FL-602,Charlotte County CoC,2017,861.02,669.81,222,89,133,2017,2010,1.04298711
FL-602,Charlotte County CoC,2018,887.77,690.37,164,78,86,2018,2010,1.01811977
FL-602,Charlotte County CoC,2019,916.64,723.3,156,89,67,2019,2010,1.0
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2010,960.44,749.93,944,461,483,2010,2010,1.17243736
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2011,924.68,719.51,969,513,456,2011,2010,1.13656147
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2012,878.74,689.45,781,410,371,2012,2010,1.11351777
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2013,870.97,682.95,848,452,396,2013,2010,1.09744288
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2014,855.54,676.12,871,427,444,2014,2010,1.07992447
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2015,869.8,679.85,614,300,314,2015,2010,1.07864415
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2016,891.68,688.59,439,256,183,2016,2010,1.06520643
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2017,925.63,710.53,431,244,187,2017,2010,1.04298711
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2018,974.9,734.42,728,524,204,2018,2010,1.01811977
FL-603,"Ft Myers, Cape Coral/Lee County CoC",2019,1028.36,773.4,372,210,162,2019,2010,1.0
FL-604,Monroe County CoC,2010,1349.93,941.62,1040,324,716,2010,2010,1.17243736
FL-604,Monroe County CoC,2011,1299.03,908.84,904,346,558,2011,2010,1.13656147
FL-604,Monroe County CoC,2012,1374.05,964.32,922,364,558,2012,2010,1.11351777
FL-604,Monroe County CoC,2013,1384.99,962.1,652,347,305,2013,2010,1.09744288
FL-604,Monroe County CoC,2014,1420.23,977.4,678,383,295,2014,2010,1.07992447
FL-604,Monroe County CoC,2015,1397.72,991.27,615,301,314,2015,2010,1.07864415
FL-604,Monroe County CoC,2016,1441.83,1036.88,575,305,270,2016,2010,1.06520643
FL-604,Monroe County CoC,2017,1462.72,1048.47,631,339,292,2017,2010,1.04298711
FL-604,Monroe County CoC,2018,1543.31,1105.2,973,761,212,2018,2010,1.01811977
FL-604,Monroe County CoC,2019,1546.61,1104.67,501,292,209,2019,2010,1.0
FL-605,West Palm Beach/Palm Beach County CoC,2010,1189.7,887.17,2147,740,1407,2010,2010,1.17243736
FL-605,West Palm Beach/Palm Beach County CoC,2011,1176.2,870.58,2148,751,1397,2011,2010,1.13656147
FL-605,West Palm Beach/Palm Beach County CoC,2012,1163.84,858.38,2116,719,1397,2012,2010,1.11351777
FL-605,West Palm Beach/Palm Beach County CoC,2013,1149.68,846.34,1559,612,947,2013,2010,1.09744288
FL-605,West Palm Beach/Palm Beach County CoC,2014,1141.2,841.37,1596,649,947,2014,2010,1.07992447
FL-605,West Palm Beach/Palm Beach County CoC,2015,1169.5,849.27,1421,596,825,2015,2010,1.07864415
FL-605,West Palm Beach/Palm Beach County CoC,2016,1187.86,864.89,1332,507,825,2016,2010,1.06520643
FL-605,West Palm Beach/Palm Beach County CoC,2017,1213.95,875.69,1607,526,1081,2017,2010,1.04298711
FL-605,West Palm Beach/Palm Beach County CoC,2018,1242.67,896.06,1309,458,851,2018,2010,1.01811977
FL-605,West Palm Beach/Palm Beach County CoC,2019,1290.15,930.02,1397,457,940,2019,2010,1.0
FL-606,Naples/Collier County CoC,2010,1094.4,853.93,401,324,77,2010,2010,1.17243736
FL-606,Naples/Collier County CoC,2011,1045.86,816.37,390,285,105,2011,2010,1.13656147
FL-606,Naples/Collier County CoC,2012,1020.87,790.81,455,350,105,2012,2010,1.11351777
FL-606,Naples/Collier County CoC,2013,989.22,783.3,396,342,54,2013,2010,1.09744288
FL-606,Naples/Collier County CoC,2014,1004.24,779.1,361,326,35,2014,2010,1.07992447
FL-606,Naples/Collier County CoC,2015,1026.84,793.93,389,345,44,2015,2010,1.07864415
FL-606,Naples/Collier County CoC,2016,1104.69,828.57,545,328,217,2016,2010,1.06520643
FL-606,Naples/Collier County CoC,2017,1123.36,849.93,621,434,187,2017,2010,1.04298711
FL-606,Naples/Collier County CoC,2018,1170.47,856.89,653,440,213,2018,2010,1.01811977
FL-606,Naples/Collier County CoC,2019,1208.31,899.72,498,399,99,2019,2010,1.0
GA-500,Atlanta CoC,2010,866.54,600.45,7019,4855,2164,2010,2010,1.17243736
GA-500,Atlanta CoC,2011,870.32,596.3,6805,4427,2378,2011,2010,1.13656147
GA-500,Atlanta CoC,2012,876.0,606.29,6811,4433,2378,2012,2010,1.11351777
GA-500,Atlanta CoC,2013,868.3,609.66,5536,3803,1733,2013,2010,1.09744288
GA-500,Atlanta CoC,2014,880.86,615.39,4797,3422,1375,2014,2010,1.07992447
GA-500,Atlanta CoC,2015,897.49,629.74,4317,3280,1037,2015,2010,1.07864415
GA-500,Atlanta CoC,2016,918.01,636.77,4063,3225,838,2016,2010,1.06520643
GA-500,Atlanta CoC,2017,954.22,637.04,3572,2891,681,2017,2010,1.04298711
GA-500,Atlanta CoC,2018,1000.44,645.45,3076,2336,740,2018,2010,1.01811977
GA-500,Atlanta CoC,2019,1047.72,659.4,3217,2498,719,2019,2010,1.0
GA-501,Georgia Balance of State CoC,2010,672.94,444.44,9750,1943,7807,2010,2010,1.17243736
GA-501,Georgia Balance of State CoC,2011,676.49,447.32,11168,2313,8855,2011,2010,1.13656147
GA-501,Georgia Balance of State CoC,2012,676.99,452.38,11105,2250,8855,2012,2010,1.11351777
GA-501,Georgia Balance of State CoC,2013,679.24,457.04,7651,2334,5317,2013,2010,1.09744288
GA-501,Georgia Balance of State CoC,2014,678.73,456.68,7577,2260,5317,2014,2010,1.07992447
GA-501,Georgia Balance of State CoC,2015,687.82,463.84,5797,2279,3518,2015,2010,1.07864415
GA-501,Georgia Balance of State CoC,2016,696.87,465.81,5575,2057,3518,2016,2010,1.06520643
GA-501,Georgia Balance of State CoC,2017,707.15,468.35,3716,1843,1873,2017,2010,1.04298711
GA-501,Georgia Balance of State CoC,2018,720.38,474.8,3730,1857,1873,2018,2010,1.01811977
GA-501,Georgia Balance of State CoC,2019,737.25,481.16,4183,1921,2262,2019,2010,1.0
GA-502,Fulton County CoC,2010,955.24,776.33,,,,2010,2010,1.17243736
GA-502,Fulton County CoC,2011,935.49,748.97,,,,2011,2010,1.13656147
GA-502,Fulton County CoC,2012,920.75,730.14,,,,2012,2010,1.11351777
GA-502,Fulton County CoC,2013,919.24,722.84,428,298,130,2013,2010,1.09744288
GA-502,Fulton County CoC,2014,926.49,729.48,477,374,103,2014,2010,1.07992447
GA-502,Fulton County CoC,2015,937.98,734.8,473,420,53,2015,2010,1.07864415
GA-502,Fulton County CoC,2016,984.46,752.86,483,422,61,2016,2010,1.06520643
GA-502,Fulton County CoC,2017,1018.84,768.44,293,203,90,2017,2010,1.04298711
GA-502,Fulton County CoC,2018,1051.85,791.86,222,134,88,2018,2010,1.01811977
GA-502,Fulton County CoC,2019,1099.35,823.03,632,556,76,2019,2010,1.0
GA-503,Athens-Clarke County CoC,2010,714.71,547.83,496,269,227,2010,2010,1.17243736
GA-503,Athens-Clarke County CoC,2011,698.25,534.56,407,278,129,2011,2010,1.13656147
GA-503,Athens-Clarke County CoC,2012,701.22,536.93,361,138,223,2012,2010,1.11351777
GA-503,Athens-Clarke County CoC,2013,698.35,539.16,213,118,95,2013,2010,1.09744288
GA-503,Athens-Clarke County CoC,2014,686.05,537.18,247,160,87,2014,2010,1.07992447
GA-503,Athens-Clarke County CoC,2015,691.58,538.49,226,135,91,2015,2010,1.07864415
GA-503,Athens-Clarke County CoC,2016,691.04,538.75,224,148,76,2016,2010,1.06520643
GA-503,Athens-Clarke County CoC,2017,700.21,541.92,239,146,93,2017,2010,1.04298711
GA-503,Athens-Clarke County CoC,2018,702.04,543.33,212,166,46,2018,2010,1.01811977
GA-503,Athens-Clarke County CoC,2019,711.1,543.53,237,182,55,2019,2010,1.0
GA-504,Augusta-Richmond County CoC,2010,630.63,477.67,556,512,44,2010,2010,1.17243736
GA-504,Augusta-Richmond County CoC,2011,641.28,477.69,497,492,5,2011,2010,1.13656147
GA-504,Augusta-Richmond County CoC,2012,640.14,480.74,396,391,5,2012,2010,1.11351777
GA-504,Augusta-Richmond County CoC,2013,644.35,492.46,476,330,146,2013,2010,1.09744288
GA-504,Augusta-Richmond County CoC,2014,654.27,487.02,472,326,146,2014,2010,1.07992447
GA-504,Augusta-Richmond County CoC,2015,652.46,494.06,407,278,129,2015,2010,1.07864415
GA-504,Augusta-Richmond County CoC,2016,649.5,495.58,287,266,21,2016,2010,1.06520643
GA-504,Augusta-Richmond County CoC,2017,659.25,500.25,246,199,47,2017,2010,1.04298711
GA-504,Augusta-Richmond County CoC,2018,670.3,501.37,269,222,47,2018,2010,1.01811977
GA-504,Augusta-Richmond County CoC,2019,693.6,527.03,384,223,161,2019,2010,1.0
GA-505,Columbus-Muscogee/Russell County CoC,2010,632.07,417.21,468,264,204,2010,2010,1.17243736
GA-505,Columbus-Muscogee/Russell County CoC,2011,635.74,427.46,486,261,225,2011,2010,1.13656147
GA-505,Columbus-Muscogee/Russell County CoC,2012,649.48,430.62,333,278,55,2012,2010,1.11351777
GA-505,Columbus-Muscogee/Russell County CoC,2013,672.34,439.35,294,234,60,2013,2010,1.09744288
GA-505,Columbus-Muscogee/Russell County CoC,2014,678.0,442.1,312,199,113,2014,2010,1.07992447
GA-505,Columbus-Muscogee/Russell County CoC,2015,691.1,453.55,371,206,165,2015,2010,1.07864415
GA-505,Columbus-Muscogee/Russell County CoC,2016,704.47,468.73,329,243,86,2016,2010,1.06520643
GA-505,Columbus-Muscogee/Russell County CoC,2017,708.04,478.28,319,246,73,2017,2010,1.04298711
GA-505,Columbus-Muscogee/Russell County CoC,2018,711.02,493.45,276,196,80,2018,2010,1.01811977
GA-505,Columbus-Muscogee/Russell County CoC,2019,719.74,509.84,278,226,52,2019,2010,1.0
GA-506,Marietta/Cobb County CoC,2010,920.29,757.8,470,344,126,2010,2010,1.17243736
GA-506,Marietta/Cobb County CoC,2011,913.25,746.03,370,321,49,2011,2010,1.13656147
GA-506,Marietta/Cobb County CoC,2012,904.52,729.59,392,343,49,2012,2010,1.11351777
GA-506,Marietta/Cobb County CoC,2013,897.09,716.24,495,351,144,2013,2010,1.09744288
GA-506,Marietta/Cobb County CoC,2014,904.1,716.7,523,379,144,2014,2010,1.07992447
GA-506,Marietta/Cobb County CoC,2015,922.59,728.93,415,324,91,2015,2010,1.07864415
GA-506,Marietta/Cobb County CoC,2016,950.27,747.04,405,314,91,2016,2010,1.06520643
GA-506,Marietta/Cobb County CoC,2017,976.95,769.66,403,285,118,2017,2010,1.04298711
GA-506,Marietta/Cobb County CoC,2018,1011.56,800.17,384,266,118,2018,2010,1.01811977
